Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,State
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),23:58,01:40,01h 42m,1699.0,20 Seats available,3.3,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
NS Travels,A/C Sleeper (2+1),23:59,02:40,02h 41m,1500.0,28 Seats available,3.3,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Dashmesh Travels,A/C Seater / Sleeper (2+1),00:00,01:15,01h 15m,800.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
New Amar Travels,A/C Seater / Sleeper (3+1),00:09,01:55,01h 46m,1500.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
NS Travels,A/C Sleeper (2+1),00:09,01:40,01h 31m,1200.0,23 Seats available,3.3,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Shree Mahalaxmi Travels,AC Sleeper (2+1),09:30,11:30,02h 00m,2500.0,36 Seats available,2.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Safar travels and cargo,NON A/C Sleeper (2+2),10:00,12:30,02h 30m,832.0,48 Seats available,2.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,11:00,15:00,04h 00m,2600.0,34 Seats available,2.8,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Rajat Rides Tours and Travels,A/C Sleeper (2+1),15:15,17:30,02h 15m,2000.0,31 Seats available,2.1,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Safar travels and cargo,A/C Sleeper (2+1),15:30,17:00,01h 30m,749.0,6 Seats available,2.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Raj Travels(EXPRESS),A/C Sleeper (2+1),16:50,18:20,01h 30m,770.0,26 Seats available,2.7,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Shri Krishna Travels,NON A/C Sleeper (2+1),17:30,19:30,02h 00m,1300.0,36 Seats available,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Rajat Rides Tours and Travels,A/C Sleeper (2+1),18:00,19:00,01h 00m,1500.0,25 Seats available,2.1,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Rajat Rides Tours and Travels,A/C Sleeper (2+1),18:30,20:45,02h 15m,1200.0,34 Seats available,2.1,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Shri Chirag Travel Agency,AC Sleeper (2+1),18:50,21:35,02h 45m,1774.0,37 Seats available,2.2,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Shri Krishna travels (NBT),AC Sleeper (2+1),19:06,20:51,01h 45m,1341.9,37 Seats available,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Mahadev Travels,A/C Seater / Sleeper (2+1),19:30,22:00,02h 30m,2500.0,38 Seats available,2.1,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Rathi Travels Agency,NON A/C Sleeper (2+1),19:33,21:33,02h 00m,900.0,33 Seats available,2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Shri Chirag Travel Agency,NON A/C Sleeper (2+1),19:34,22:09,02h 35m,1863.0,58 Seats available,2.2,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Dev Darbar Travel Agency,A/C Sleeper (2+1),20:00,22:30,02h 30m,1799.0,36 Seats available,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
New Kothari Travels,NON A/C Sleeper (2+2),20:00,22:00,02h 00m,1500.0,48 Seats available,2.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Rathi Travels Business Class,NON A/C Sleeper (2+2),20:05,23:15,03h 10m,900.0,42 Seats available,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),20:20,23:15,02h 55m,1200.0,2 Seats available,2.8,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Deepak Travels,A/C Seater / Sleeper (2+2),20:45,23:10,02h 25m,880.0,46 Seats available,2.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Deepak Travels,NON A/C Sleeper (2+1),20:45,00:15,03h 30m,4000.0,30 Seats available,2.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Deepak Travels,AC Sleeper (2+1),21:00,23:40,02h 40m,1550.0,1 Seat available,2.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Deepak Travels,A/C Seater / Sleeper (2+1),21:15,23:15,02h 00m,4500.0,36 Seats available,2.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Amit Travels,A/C Seater / Sleeper (2+1),21:15,23:00,01h 45m,599.0,24 Seats available,1.7,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Deepak Travels,A/C Seater / Sleeper (2+1),21:30,23:30,02h 00m,1650.0,34 Seats available,2.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Om sai tour and travels,NON A/C Sleeper (2+1),21:30,23:50,02h 20m,850.0,17 Seats available,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:40,23:35,01h 55m,750.0,38 Seats available,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Naveen Tour and Travels,NON A/C Sleeper (2+1),21:45,23:55,02h 10m,749.0,33 Seats available,2.8,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Rathi Travels Agency,NON A/C Sleeper (2+1),22:12,23:57,01h 45m,1200.0,37 Seats available,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Kamal travels,NON A/C Sleeper (2+1),22:15,00:10,01h 55m,550.0,36 Seats available,2.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Maan Sahib Travels,A/C Seater / Sleeper (2+1),22:40,00:20,01h 40m,549.0,38 Seats available,2.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Rathi Travels Agency,NON A/C Sleeper (2+1),23:36,01:21,01h 45m,850.0,49 Seats available,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Mahalaxmi Travels,A/C Seater / Sleeper (2+1),23:55,07:00,07h 05m,799.0,20 Seats available,2.9,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan),Rajasthan
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,06:00,08h 45m,600.0,33 Seats available,4.1,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan),Rajasthan
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,05:20,07h 50m,600.0,31 Seats available,2.8,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan),Rajasthan
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),23:55,05:45,05h 50m,494.0,23 Seats available,2.4,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,11:00,14:40,03h 40m,270.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,12:00,14:55,02h 55m,400.0,25 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),14:00,17:20,03h 20m,370.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),15:30,19:30,04h 00m,400.0,32 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),17:00,21:25,04h 25m,400.0,36 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
M R Travels,NON A/C Sleeper (2+1),17:55,22:15,04h 20m,500.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,22:30,04h 00m,450.0,14 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),19:00,00:45,05h 45m,370.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
FlixBus,A/C Sleeper (2+1),19:00,23:00,04h 00m,128.0,22 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Tiger Travels,NON AC Seater / Sleeper 2+1,20:00,00:30,04h 30m,450.0,36 Seats available,4.1,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),20:25,23:55,03h 30m,450.0,12 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,20:30,00:30,04h 00m,270.0,48 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
SHRI VISHWAKARMA TRAVELS (KETU),Non A/C Seater / Sleeper (2+1),20:30,01:15,04h 45m,500.0,38 Seats available,3.5,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,21:00,23:29,02h 29m,270.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),21:00,23:35,02h 35m,500.0,42 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Om Travels,NON AC Seater / Sleeper 2+1,21:15,01:10,03h 55m,450.0,43 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,21:30,00:57,03h 27m,270.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),22:00,00:35,02h 35m,500.0,40 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Om Travels,NON AC Seater / Sleeper 2+1,22:00,01:00,03h 00m,400.0,12 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,01:36,03h 36m,270.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
